,name,latitude,longitude,adress,photo_id,photo_width
406,Игровая площадка,55.747048,37.81452340000001,"Свободный пр., 30 строение 2, Москва, Россия, 111396",Aap_uEBVraEFY0kzbqy_8sz-AStC2cQZ2n57W_FIqQ8jAK0ZCmlCJjK_SK_TXu63G73seR_iNXpvoxYo4fCMCHxRgXpZsyNH7J3Asvf11MsmK2O04zjLXr9cDIbmvDYE6-mYwQEwDDngWGItg55uJ6ZhLGhDTwA2R1EUqIuGbDGy8qjBuoDd,1280.0
407,"Спортивный комплекс ""Парус""",55.69206999999999,37.84952800000001,"Привольная ул., 42, Москва, Россия, 109156",Aap_uEDBURqnQoQ97DWQlzsruv-BbR19m8iNzgblxDmZ86uou86l1bV301bNrrIXAnfHcNRc9Arkigc6Fsnfn9wYTpZpYL5JGKBfKELlDWVcwD1MSsvRqriOYQPBXLit53sxUj2wRqlmPAJ4NE69T2_JS4M4FmRp10aHkbMJFhsKWzEAvOYq,4096.0
408,Футбольная / Баскетбольная площадка,55.7447606,37.76786,"ул. Плеханова, 23 корпус 2, Москва, Россия, 111398",Aap_uEBSD1VbniwcW0XJshOXaImSMRGn5N6kIoJ-WyA8Lqg2OBxU6-PXsZD4_QydVyOe74k3Wy-B0PzD6TmYBQCKkNOG984q12kErFQC9Yb6cBzPOZGI4ML31keqyNtDKjzY0MhdzLTgdqQouNWsvsUZh80sQXyWX1waX0yOT9c1xUaPbT3D,1280.0
409,Площадка Б Ф,55.69022039999999,37.72604949999999,"Шоссейная ул., 8, Москва, Россия, 109548",,
410,Баскетбольная/футбольная коробка,55.695427,37.569923,"Москва, Россия, 117312",Aap_uEAbab0culWkCkcnywxT5ojM4EgIN2zMqVgv-wRRFLBcU6IwGauYSx-sdE0dIHRQEeM_u1Zp1XKW7I97z7KwoaxfUOgwHrq6J71QNlZ12VzNKxGtXUm4qd3qNJIuDwqCCjrsRaUff6zTMo5UCz05-eDabTFR_HBVfhr58Bn89ZBPYWGg,4032.0
411,Баскетбольная площадка,55.7138727,37.60820289999999,"Москва, Россия, 115419",,
412,Баскетбольная площадка,55.692279,37.5967583,"Москва, Россия, 117449",,
413,Футбольны манеж CitySport Площадь Гагарина,55.706632,37.583747,"Ленинский пр-т., 39А, Москва, Россия, 119334",Aap_uEBUaU2D6j_X0k_7CW6ia2bUHsjjjcRHqPNsDmkJsLS_o9oPnqRqlnr4RgCSZ1R6z1EzjgWuL2QpHah_r1NnGdGjYgzYXryslK58-I2p2AAPdZ4pGECsl1TYcbn9HPAuG6sua7-mGqIL3ppIBgWLuFqFLpa_erNMlNpQk1ILxqVADVUg,5472.0
414,Баскетбольная Площадка,55.6639091,37.4922033,"Москва, Россия, 119526",,
415,Большая волейбольно-баскетбольная площадка,55.666853,37.54125450000001,"Почта, Москва, Россия, 117393",Aap_uEAMkaiez_m4MT5AmGkPUZMJh2OA5T05uvySweFI78vY45pKw-0e_J1FKaejZpIccKuI46bththDKdZe567URV3tpvzZqeylT-vyqFip9RHV19iBlxKtScXM4vZW7eLL1diSbeQgonTb-ztfhO9ktwRZz4dSXuO9K8PQBnb0-MeryEYO,5504.0
416,"Спортивный центр ""Космос""",55.693552,37.551161,"Ленинский пр-т., 64/2, Москва, Россия, 119296",Aap_uECvKAXFwV-0-fBqOfVfMCsaDaDxnZsL8EPI2Gps0ljD1uCRrPJorPIgosxHbRbGc2uqLbWXidexo330cjkukYZUGbHkruNEysx8MPMrl9nGQTQy2tmDNlMBuJ7ZTKIz-OEyzHVXG-eKGtdqpcUZs19UX7D79S1D5zkQjWCC8lg8EMb4,2448.0
417,"Баскетбольная Площадка, 3 корта, 7 колец",55.6982645,37.6686185,"Андропова пр-т, 1а, Москва, Россия, 115432",,
418,Баскетбольная игровая площадка,55.6614811,37.4901,"Москва, Россия, 119526",,
419,Баскетбольная площадка,55.7470423,37.5498201,"Кутузовский просп., 20, Москва, Россия, 121151",,
420,Баскетбольная площадка,55.6424805,37.5142595,"ул. Академика Арцимовича, 7, Москва, Россия, 117437",Aap_uEAUhF1qn2p2CXX0Cmd1tg4r0ochimplyTVHnNtNc_bmnwic7-5KWhIGqVCUx_2BwEDtrl9lJHk-dqhvm2ULd3r4bMi2VHTs-Zlh963sPR9cTNyXd_n75lHU02m_8bAcRR0Hp-U7t8AYT0Xm0DQkk9tKfgWlEqURQuFYad5csH9vHL0v,4160.0
421,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
422,Баскетбольная площадка,55.6965807,37.6420732,"Автозаводская ул., 23 строение 94, Москва, Россия, 115280",,
423,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEAEUsHqBwudPsxiu6a88lt9GZoSzAXBpKFhAPy4jMW5WTjcwFa50kxvL_UmURHn4JOR4GMxAc8_uurmBmLRGgHHqiMepDNjO7HXEbeGfwrALHmvqGuquYHQAWP04mAaUVHTFD39pZZF-sS49wfzmejZILqNUCJX9EmBX_CwVfK3IK68,4032.0
424,Баскетбольная площадка,55.74790059999999,37.5006925,"Физкультурный пр-д, 7/13, Москва, Россия, 121309",,
425,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
426,Баскетбольная площадка,55.6190115,37.4933761,"ул. Теплый Стан, 9 корпус 9, Москва, Россия, 117465",,
427,Российская Федерация Баскетбола,55.7135668,37.5675857,"Лужнецкая наб., 8, Москва, Россия, 123001",,
428,Баскетбольная площадка,55.6279842,37.5237045,"ул. Академика Капицы, 14, Москва, Россия, 117647",,
429,Баскетбольная площадка,55.62944049999999,37.71765000000001,"Москва, Россия, 115563",Aap_uEBXc0Z3U09KqHCraP3E5IZc0u0ITzDSGKzkOlirO4DZ9QhuyCXKan1EkogZFHgOzOc7nFJm6J3auW2LBkdgNloLkYFuAmsiUNU9y13pc9uMKczc3NN2hKRAe7RKf4YmlxQNk-DhA6BdOHSuLseYUcivGCZU9DBac_O3B8BHmKw1BDtI,4032.0
430,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
431,Площадка,55.8403983,37.50555430000001,"Нарвская ул., 16, Москва, Россия, 125499",,
432,Баскетбольная площадка,55.81809670000001,37.5005964,"Зои и Александра Космодемьянских ул., 1с1, Москва, Россия, 125026",,
433,Баскетбольная площадка,55.8253089,37.449119,"ул. Свободы, 3А, Москва, Россия, 125362",,
434,футбольная и баскетбольная плащадки,55.8630796,37.4509408,"Москва, Россия, 125364",Aap_uEC7VDmkuXPXm1TOTfXy-d5C7Nf1o4IuGnUN_7cXceU1o8T9hhlEopO8mLbDeMbVxVJnxYBdf9QV8uuvRzVezDO4Z4l4BNdb7Z5aiYuLYIjdR800tD_slpsjG2KDpqFV1_P1uolZVr9coQsFuFXj-yqNHJfGQR43V1kXseXgIJm8qTN2,4032.0
435,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uED7i04ABzFqkXVDb7OClrbtT5cBTtZoSCMKDfpRMmgY0i8d6gd9A8Czqxg66g7tX7z0_CN2l-KdyHEvW_WVmyOxi5IfsyKZgs5rqk8UWsnk9YwlRfUcQAYN58qzREtgjW7XfMDAPdwitXw5_g7VBPpM5ORzK8SPhyMrQ8zMiDE0nTmH,3008.0
436,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uEDnjSi2derGROuhHg5SeEJ4sTim8jexVAgW-nCjvEx8yMqWSy3fkxkiWZZOtQ9gRiPkpFEgJZkPAdf_sNE6tMwRueNYQYY3xDhicEaf9teqaDbNw5RQpPjxUTUb3IfE-Uo3zGlKYrmq2MIFRNM_TNnA5lTrPZvg4hPzmVFBXQOzeS-s,2448.0
437,Площадка Баскетбольная,55.89820270000001,37.4744492,"Химки, Московская обл., Россия, 141406",,
438,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
439,Баскетбольная площадка,55.77114229999999,37.492787,"ул. Мнёвники, 7 строение 2, Москва, Московская обл., Россия, 123308",,
440,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uEA3RVvYPyyiGIJzJvYwLawUxoT4ceQs6oAVuOOtwKle9bWtr72h6tWYODAB7P-MUPRe8zwcHGUi8gAdE_gEp88yirhkLp0KXLlZ9HPNvfKU392UcxaDOD5V6011D302633k9SCSfJMml2_bi1B2GPwBtOa9h4kem7MBs8bGIFgw5ppM,4898.0
441,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uECYhunrUZODQcpaVdoaKBvVd8hYff2TIfQJ8oF2lRatKbmHVqzuh-A-poeHV_ShCVM43eGJCoQV-emX3U9328nBbGPSHQT2NzGHw6mv-nk_O9vRamOeLvH2oh2Te9VR0y0w_7DXp3UF9O-H3FOcpciJrYAEloEaylmvU0ZGim37x-O1,1920.0
442,"Площадка для игры в баскетбол, катания на коньках",55.883318,37.4903339,"ул. Маршала Федоренко, 14к4, Москва, Россия, 125599",Aap_uEBdbzZ9QX6g0S4h2eokjMxdUl9doz6k2N4Ed9BDfIl-BoUB1_ZkZaX8bu_8l7a9t59hvnsUCvnM1WHBbszj-lHue-kvkBHyUrsacHdQ6HAjMtZEz4rJ3abVz_JKyowcL3Z_Y8adFFSpcWh5z7xAlJQfxPRvqZl24RZz_C6w0c8Spf8d,4000.0
443,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEChlxEK2roiYiAgdoj0f8QmuY0mw1ZzznObi4KvS5-URA5uQlWlN8vhO-p8-w-lIjSbfH8444svjg-zxVfCjoHNr6CNxOlNdw316kGej1zWylLDdYxOAsnl6lS-m1BdaJI-O5-ru2YgL3oBCk8xi00w84_8jBhrR3Y6D_0CFUKwFYQV,720.0
444,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
445,Баскетбольная площадка,55.9408859,37.4946739,"Спортивная ул., Долгопрудный, Московская обл., Россия, 141707",,
446,Баскетбольная площадка,55.74790059999999,37.5006925,"Физкультурный пр-д, 7/13, Москва, Россия, 121309",,
447,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
448,Баскетбольная площадка,55.7470423,37.5498201,"Кутузовский просп., 20, Москва, Россия, 121151",,
449,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEB3hoiKikyAORvptKmTvgHK3bTJi0Djcnj5DJj6pYsDpnnuYvZAwdseqhZCka-DnL83rf-wLc4nLY8qcXOaw-ar6yZnLV8uRgJdoIPp17utyBfwuuBeG-153hdC5hwYxXncWZ5XCB3GzOngNZYqdYpBfV-rFu4v2cSe6EpJKSdLxivb,4032.0
450,Гольяновский парк,55.821273,37.801677,"Москва, Россия, 107065",Aap_uEAPxi0OMU2HUZ-Po3g_nd2rUCKPkpHGAfaWZ9qsNdwebcEsdDqSlUNM4-oiJMvhYY24dIrlt8uaUj61sxrmVZVW_W6w6yFbL0k98LI8EsvHOxllrqPUhTeIYl2zP1ed-TGydD9phksk4iErbFnsfCgVIPJQdO2mf2orb5m_ZuM3bvp7,2700.0
451,"Гбу ""Московская Баскетбольная Академия"" Москомспорта",55.81598,37.8178471,"Новосибирская ул., дом 11а, Москва, Россия, 107497",,
452,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
453,"ГБУ ""Cпортивная школа олимпийского резерва № 56"" Москомспорта",55.81603399999999,37.818132,"Новосибирская ул., 11A, Москва, Россия, 107497",Aap_uEDqH5VWDxb5vTaJ2OqLLvsjrYVVFO2AvdyEauAZ16UvJE2qgsdc3OPgcmd62XyZf0i50yERtazVGGUNq91dBEzh5c74A8lpfewTjuZRFffSPkyVHTXu9B0oMpha2-B5oXvLkxkZz1Eyjk3gRrI8KXOfo8nH_yyA5hfO-S5fbtu3amMr,4330.0
454,Атлант-Гольяново,55.8218046,37.7970749,"Уральская ул., 19А, Москва, Россия, 107241",Aap_uEDbHTdxsmmMgJINxLNMFFCu73ponpLtB_Sv25WegwY8Bw5kZ5dfHME00b0Uj5INfPtHUXQ2RJt_456yZZYxVQ128anQ8yVthnBJY-g1Ai2DrJJX-eFffzjXBrohrwzgRakT_VM3WL2sxnMUu-mOAwAr1Ptg1ZQ4oPFkTUsJo-DyzzjW,3968.0
455,Баскетбольная площадка,55.8252964,37.9474353,"ул. Летная, 10, Балашиха, Московская обл., Россия, 143909",,
456,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
457,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
458,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
459,Спортивная площадка,55.7710403,37.864102,"Unnamed Road, Реутов, Московская обл., Россия, 143960",,
460,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uEAaHyaNMmos1r1MCSH_CWU5ovz84Eig97Oj1XH40dRiz-H53mcGlc949P_6HreJYZZ3UddlyzAmTFSfM5Q0PrU8bsRerLTfttBzIPy2alktbUZnozGYMUv0d0l-nvr3FY5uKMYSTUFAHYfmj2YBITwVd_EZAolkqOIAxJH2B444_f9K,1920.0
461,Баскетбольная площадка,55.7586679,37.860755,"Реутов, Московская обл., Россия, 143964",Aap_uEC9jsoDUj5gTLecPjEzR421YEiuRMogcDWzhNzd6jkw8h0YKhIvfksyx6yGWNyA5drM0w5bA_2oZqpZUE5QqEjh9PJJYpFK7lAPRH_wcsqNSJ2fPjB4ErkuXRt5cckkdh-EvAYyfwj156g90W4naKkf0jJQCf6jKMh5SlyarTrQ0Vos,1024.0
462,Баскетбольная площадка,55.7459283,37.7775849,"Перовская ул., 34 строение 2, Москва, Россия, 111141",Aap_uEAIcR-6Defid9F_zKNLdgjhyH2LwS62TrCUVqKY-XEmiKpwnADiFiAVGqnzkb_62hd5ctOhdTsdl7QyB0ZIR9oGIGP4iK4EnRPCvtOSc-zj2Ya_ZN4PhKtZpIBlQnGPm4PQFsqNQ2C-s3dyl_y9T8IOJHeuWctVt3U70uC7C190PvAD,4032.0
463,Футбольная / Баскетбольная площадка,55.7447606,37.76786,"ул. Плеханова, 23 корпус 2, Москва, Россия, 111398",Aap_uECfhUneJacjnvJatWkGHtW4bBYakUrG354yi7OzcmKUNEBJ-nO1dk6_cnpYRattcUW5bnz7VzXGzAeKZhDFtvTJxQyp3gyILOw_YEIMBC9e8cbdbnlCrzt_O7hf8UrSpec8iNatW7_aorEuRFeoMDnRTGJVFgmEkpckfkUuuGqPUlcs,1280.0
464,Баскетбольная площадка,55.7925798,37.97618569999999,"ул. Твардовского, 13, Балашиха, Московская обл., Россия, 143900",,
465,Баскетбольная площадка,55.7989385,37.9730311,"пр. Ленина, 40, Балашиха, Московская обл., Россия, 143903",,
466,Баскетбольная площадка,55.7647687,37.8570065,"ул. Советская, 6А, Реутов, Московская обл., Россия, 143960",,
467,Баскетбольная площадка,55.8083873,38.0538576,"Балашиха, Московская обл., Россия, 142452",,
468,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
469,Спортивная Экипировка,55.7898289,37.74958,"Измайловское ш., 71-а, Москва, Россия, 105187",,
470,Баскетбольная площадка,55.6965807,37.6420732,"Автозаводская ул., 23 строение 94, Москва, Россия, 115280",,
471,Баскетбольная площадка,55.7138727,37.60820289999999,"Москва, Россия, 115419",,
472,Баскетболтная Площадка,55.7126518,37.6623497,"ул. Ленинская Слобода, 4, Москва, Россия, 115280",Aap_uECNoMVWQZST1dHWHlNoNEC17hSOKa10VeRmKxgW4TO-pXaFgOzxGDHrC4ScxI0PpWotsUwK2wZ6ho7wSEhzXykJMzWyWW7hdTl00z5_YEigPU2Xrbp2bDoeP5eBtqn-j0p7H4IB3fFAywNWGzlgQYa4X2wttudeIwKGdmSehYOINHFG,1920.0
473,"Баскетбольная Площадка, 3 корта, 7 колец",55.6982645,37.6686185,"Андропова пр-т, 1а, Москва, Россия, 115432",,
474,Баскетбольная площадка,55.692279,37.5967583,"Москва, Россия, 117449",,
475,Территория мяча,55.7187752,37.6884088,"Шарикоподшипниковская ул., 13с24, Москва, Россия, 115088",Aap_uEAUV97uBbwBipBGdDEUdYQ4uZ5ivOS_2TxFUNo5jYcMnSlY-f4zhsdUOxTOghznB1Jrgr5fbTPQ9lwUM8EZIeT9wW0-1oGENekQgYxoGDahnRz_PLaP8PluKgVPj-YzzGuIlFri2HTVtO_qUW9JVC_-YS2Tt31YPYSJg4gvVw2jkRT5,2048.0
476,Спортивная площадка (футбол/хоккей/баскетбол/качалка),55.7356892,37.6504821,"Краснохолмская наб., 1/15, Москва, Россия, 115172",Aap_uEBTvEbH851SIQZZWYfFfFlfxskIuBQ2mWKT2JrNGmTx6CwFA25PueR_p4AHjn7Q8cM9o4zdHVsxXbP2ulOmg9UQPNdoPs_1nGMVBbvp-akthVlEWGTHJERL8wcmas23AY_BJ9xpQSwAfDD_v0tZi7derpZG_fTUpMODLIAQNprszpRn,4608.0
477,Арена 4 Спорта,55.7156639,37.6346168,"Дубининская ул., 69, Москва, Россия, 115054",Aap_uECZlXNRid3K8OVyXSUj3ffD2nEl99tfbaewFFeepBUV3L5BcInSYy70vfSsxEFXHl10OewywJh0y5CoAHvlcFMtpnZoX9WpVNBTLygvld6kfsyQZIZzeWhNSzCKOBZ8SXBeIBixMdMz5OUFeNNjXSj9UGxnRJLEGoO3AOsgEpsB9i9i,4208.0
478,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
479,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEDviCERVFRP5y5Cr2qNmGam2NjoYV6dwvKqIZlgszrP8mLDYTHMLUAMZx3x9wo5DcnOfGuEjgfuobhReVrJiBCa9XNBO0KedwICofwU5m_ZZfIU2oQaF83PJZbq3qhUOUgYfHV0idmFQt-n9C7LIb9lK_x9FEmE1T58LHb4uUH8wTdC,4032.0
480,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
481,Большая волейбольно-баскетбольная площадка,55.666853,37.54125450000001,"Почта, Москва, Россия, 117393",Aap_uEAgehnWlYUMJlo8CEFMiBf55ApGd8GsLICKHIQ_027WjoD417paLNmSiNn0zLqPYgs8pNiRk5swBBCmEzL7wTp3clkby2Z372O_Wqe7zyu6whkam2zExyThBNwbH7v2DzJVIrzEsawXgcpbHmvOkIS6OsJJ2b_9a8a9mcEOOV1MPVZ4,5504.0
482,NBA JAM,55.65864699999999,37.6117739,"Фруктовая ул., 9, Москва, Россия, 117556",Aap_uEAf_Ou34P99iwNDHfvwNJxOR0i3AywZflRe6VM4AxDIrxdVWWcZjXi21bP0r7So5ZQC5A7Tde_GpGw0vcyNiCPlmS7DzcdVluttIkmdq4o4bdkFifvAphyhPlnxLsLUlgx9TPXysQYick_SN0ja2991OJjhTQ_xyb_Obcqh0wmNUcYO,4160.0
483,Баскетбольная/футбольная коробка,55.695427,37.569923,"Москва, Россия, 117312",Aap_uEB8N8ecgc-uPnejHqtzLHxScX0nCQQo46_cCN7JT72SVyLwVAgTe8s9wLKsNkLG31Vj2GNcrhp3QdYTy750XQAsWbMS1ZhfyagBC_-xWM2Jxn0ye9WJMCZSZjecUXdA5ev5DmOVtifmfEu11ALzNsTcpg1A425x7miVrwDk9P_wBg_c,4032.0
484,Площадка Б Ф,55.69022039999999,37.72604949999999,"Шоссейная ул., 8, Москва, Россия, 109548",,
485,Баскетбольная Площадка,55.6639091,37.4922033,"Москва, Россия, 119526",,
486,Баскетбольная площадка,55.62944049999999,37.71765000000001,"Москва, Россия, 115563",Aap_uECH-FxQKey2g2EAMYkSX_XRV0SQ4hODpa2w4jyrIKtVb9adEVcm0wfGEhoa5ybB4UfnUoxgxAqdEVC2sLzhs1EVzg2e_7U761DJ8D1C9UpvlBXhqcotk283fjTWUxp8snb40PY7isf-hLNuEynd0XVERVkUoewCiR2_tpwhR2G_xteD,4032.0
487,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uEBLX9_hjEuj-yDmBaKAHjTTF9hXRKS6mcCteHMf2Aw70JxFJjT5oEKqeXodWsGCGflxe51Gju1c1GJsgWdMj4YW06fhmS6k5_RZ5XGSbZTqouiwbkj6nZ3wA1vjMOHRtfPBawWZapFDqcpaM2IzrxRef7vVXCRh_xn2jWO3oSvbkGK0,4898.0
488,Баскетбольная площадка,55.74790059999999,37.5006925,"Физкультурный пр-д, 7/13, Москва, Россия, 121309",,
489,Баскетбольная площадка,55.7470423,37.5498201,"Кутузовский просп., 20, Москва, Россия, 121151",,
490,Баскетбольная площадка,55.4951561,37.3052784,"Моква@троицк, Заречная ул., 19, Моква@троицк, Московская обл., Россия, 142191",Aap_uEBBChhBy1I5X1Gm2YGOJJPTChlKaJ7LaWnh_H7uwa0IE3rTM5ltsUS5mLjwFFRL0NCLf-OLHqZjd2BZair93e4UcSqFy7rYHcnL751n7j2CA5wElxqyjXl8Td0RTBBZf8I_Sd-jwTa0Xnfk9eq4FXAH8S8AaP_jyd8ebXKfLqIzBkAq,4160.0
